item,itemLabel,startDate,endDate,sourceDate,psid
Q10829649,Trần Xuân Giá,1996-11-06,2002-09-01,2022-07-10,Q10829649-FB14A36B-3A3D-42D8-8187-55BE25E46E91
Q7939147,Võ Hồng Phúc,2002-09-01,2011-08-03,2022-07-10,Q7939147-0513F548-35B3-48B5-A0AF-B394AAD4C0A1
Q10742805,Bùi Quang Vinh,2011-08-03,2016-04-08,2022-07-10,Q10742805-C6389FC5-5BF5-4D69-8859-631DDF5C20D4
Q10799005,Nguyễn Chí Dũng,2016-04-09,,2022-07-10,Q10799005-A4D3E21A-43C8-4DCC-8F08-003CCAA3D049
