item,itemLabel,startDate,endDate,sourceDate,psid
Q10787996,Lê Đức Thúy,1999-12,2007-08,2022-07-10,Q10787996-BBC70852-6304-448E-B00A-4C894EFEDB13
Q10799895,Nguyễn Văn Giàu,2007-08,2011-08,2022-07-10,Q10799895-C74047EB-00EB-4308-993F-96D6992D99B8
Q10799870,Nguyễn Văn Bình,2011-08,2016-04-09,2022-07-10,Q10799870-5EE17BF3-DE92-4F1D-A031-F09F44A1CC72
Q24254499,Lê Minh Hưng,2016-04-09,2020-11-11,2022-07-10,Q24254499-22590D7C-140C-4D47-829A-01F2D60286E2
Q25417879,Nguyễn Thị Hồng,2020-11-12,,,Q25417879-C330F526-AC67-491F-9A46-A5771D00D760
