item,itemLabel,startDate,endDate
Q57600,Nguyễn Tấn Dũng,1997-09-29,2006-06-27
,Nguyễn Mạnh Cầm,1997-09-29,2002-08-12
,Nguyễn Công Tạn,1997-09-29,2002-08-12
Q58170,Phạm Gia Khiêm,1997-09-29,2011-08-03
Q7943276,Vũ Khoan,2002-08-12,2006-06-27
Q4120045,Nguyễn Sinh Hùng,2006-06-28,2011-07-25
,Trương Vĩnh Trọng,2006-06-28,2012-01-19
Q10769050,Hoàng Trung Hải,2007-08-02,2016-04-08
Q7022980,Nguyễn Thiện Nhân,2007-08-02,2013-11-11
Q10800073,Nguyễn Xuân Phúc,2011-08-02,2016-04-07
Q7943286,Vũ Văn Ninh,2011-08-02,2016-04-08
Q10806892,Phạm Bình Minh,2013-11-13,
Q10833975,Vũ Đức Đam,2013-11-13,
Q2595973,Vương Đình Huệ,2016-04-09,2020-06-11
Q7847999,Trương Hòa Bình,2016-04-09,2021-07-28
,Trịnh Đình Dũng,2016-04-09,2021-04-07
Q24957821,Lê Minh Khái,2021-04-08,
,Lê Văn Thành,2021-04-08,
