item,itemLabel,startDate,endDate,sourceDate,psid
Q4120045,Nguyễn Sinh Hùng,1996-11-06,2006-06-28,2022-07-10,Q4120045-4E137053-B53A-46F3-8B54-216BB4917F63
Q7943286,Vũ Văn Ninh,2006-06-28,2011-08-01,2022-07-10,Q7943286-0ECA8200-6D0E-49DF-BE92-F2661FD43638
Q2595973,Vương Đình Huệ,2011-08-03,2013-05-23,2022-07-10,Q2595973-5EC44B68-1E39-4332-9066-07D2332B00BF
Q10840142,Đinh Tiến Dũng,2013-05-24,2021-04-07,2022-07-10,Q10840142-09D4DB23-FAA0-4AEA-81CF-8804CE5794E8
Q16157242,Hồ Đức Phớc,2021-04-08,,,Q16157242-ABFF578E-2717-46FF-AF5F-9924A04778D2
