item,itemLabel,startDate,endDate
Q25418315,Lê Ngọc Hoàn,1997,2002
Q10840501,Đào Đình Bình,2002,2006-06
Q10771978,Hồ Nghĩa Dũng,2006-06,2011-08-03
Q94392,Đinh La Thăng,2011-08-03,2016-04-08
Q24954947,Trương Quang Nghĩa,2016-04-09,2017-10-25
